,obs_id,obs_name,valid_time_gmt,expire_time_gmt,day_ind,temp,dewPt,rh,wdir_cardinal,gust,wspd,pressure,precip_hrly,wx_phrase,location_id,record_start_date,start_day,start_month,start_year,start_isoweekday,start_hour_gmt,start_minute_gmt,record_end_date,end_hour_gmt,end_minute_gmt
108,KEUG,Eugene,1641326040,1641333240,D,45.0,41.0,86.0,S,,16.0,29.7,0.05,Light Rain,EUG,2022-01-04 19:54:00,4,1,2022,1,19,54,2022-01-04 21:54:00,21,54
109,KEUG,Eugene,1641329640,1641336840,D,45.0,42.0,90.0,S,,14.0,29.7,0.04,Light Rain,EUG,2022-01-04 20:54:00,4,1,2022,1,20,54,2022-01-04 22:54:00,22,54
110,KEUG,Eugene,1641331740,1641338940,D,46.0,42.0,86.0,S,,13.0,29.7,0.01,Light Rain,EUG,2022-01-04 21:29:00,4,1,2022,1,21,29,2022-01-04 23:29:00,23,29
111,KEUG,Eugene,1641333240,1641340440,D,46.0,42.0,86.0,SSE,,13.0,29.69,0.02,Light Rain,EUG,2022-01-04 21:54:00,4,1,2022,1,21,54,2022-01-04 23:54:00,23,54
112,KEUG,Eugene,1641336840,1641344040,D,45.0,42.0,90.0,SSE,,12.0,29.67,0.05,Light Rain,EUG,2022-01-04 22:54:00,4,1,2022,1,22,54,2022-01-05 00:54:00,0,54
113,KEUG,Eugene,1641340440,1641347640,D,45.0,42.0,90.0,SSE,,13.0,29.64,0.07,Light Rain,EUG,2022-01-04 23:54:00,4,1,2022,1,23,54,2022-01-05 01:54:00,1,54
114,KEUG,Eugene,1641344040,1641351240,N,44.0,41.0,89.0,SSE,,12.0,29.61,0.06,Light Rain,EUG,2022-01-05 00:54:00,5,1,2022,2,0,54,2022-01-05 02:54:00,2,54
115,KEUG,Eugene,1641347640,1641354840,N,43.0,41.0,93.0,SSE,,5.0,29.62,0.07,Light Rain,EUG,2022-01-05 01:54:00,5,1,2022,2,1,54,2022-01-05 03:54:00,3,54
116,KEUG,Eugene,1641349140,1641356340,N,43.0,41.0,93.0,SSE,,9.0,29.6,0.04,Light Rain,EUG,2022-01-05 02:19:00,5,1,2022,2,2,19,2022-01-05 04:19:00,4,19
117,KEUG,Eugene,1641351240,1641358440,N,43.0,40.0,89.0,SSE,,10.0,29.59,0.04,Light Rain,EUG,2022-01-05 02:54:00,5,1,2022,2,2,54,2022-01-05 04:54:00,4,54
118,KEUG,Eugene,1641353520,1641360720,N,44.0,41.0,89.0,SSE,,10.0,29.59,0.0,Light Rain,EUG,2022-01-05 03:32:00,5,1,2022,2,3,32,2022-01-05 05:32:00,5,32
119,KEUG,Eugene,1641354840,1641362040,N,43.0,41.0,93.0,SSE,,8.0,29.59,0.0,Light Rain,EUG,2022-01-05 03:54:00,5,1,2022,2,3,54,2022-01-05 05:54:00,5,54
120,KEUG,Eugene,1641358440,1641365640,N,44.0,42.0,93.0,SE,,10.0,29.6,0.01,Light Rain,EUG,2022-01-05 04:54:00,5,1,2022,2,4,54,2022-01-05 06:54:00,6,54
121,KEUG,Eugene,1641359100,1641366300,N,45.0,42.0,90.0,SSE,,10.0,29.59,0.01,Light Drizzle,EUG,2022-01-05 05:05:00,5,1,2022,2,5,5,2022-01-05 07:05:00,7,5
122,KEUG,Eugene,1641361200,1641368400,N,47.0,45.0,93.0,S,,13.0,29.61,0.02,Light Drizzle,EUG,2022-01-05 05:40:00,5,1,2022,2,5,40,2022-01-05 07:40:00,7,40
123,KEUG,Eugene,1641362040,1641369240,N,47.0,46.0,97.0,S,,12.0,29.62,0.02,Light Rain,EUG,2022-01-05 05:54:00,5,1,2022,2,5,54,2022-01-05 07:54:00,7,54
124,KEUG,Eugene,1641365640,1641372840,N,48.0,46.0,93.0,SSE,,10.0,29.64,0.03,Light Drizzle,EUG,2022-01-05 06:54:00,5,1,2022,2,6,54,2022-01-05 08:54:00,8,54
